content,label
#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F,1
Lies @apple. the battery on this new iPhone4S is definitely not any better.,-1
@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,-1
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/QcDddYrn,0
#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh,0
Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!,-1
"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!",-1
Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport,-1
On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork,0
"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",1
RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...,1
#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,-1
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/VonJhtjE #android40 #androidbeam,0
Android Ice Cream Sandwich adds Face Unlock feature http://t.co/45HxZE0o #Tech #google,0
It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol,0
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,-1
alrite back to this lab report. Later #Twitter,0
#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS,0
non conductive #surface become #multitouch. #touch #gestures: #microsoft #windows 7 @ #nui #apps http://t.co/Ygpnusfv,0
RT @sharepoinTony: @hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft ...,0
I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple,-1
#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW,0
RT @InternetBH: Microsoft finalises Skype deal - IT Business - News & Features - http://t.co/F9b14RY3: http://t.co/275l0zay #skype #Micr ...,0
"#Twitter = #Dead ""this is why im never on it now""",-1
Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple,0
I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android,1
RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,0
"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!",-1
Not even the Durban rain can stop the part. Prime Circle rocking  #Microsoft #techedafrica,0
RT @MonicaaC_: Damn tired! .. Need some rest! Night #twitter,0
9% now on my second full charge of the day. Pissed @Apple,-1
"RT @mattimooz: I'm at #microsoft and been served #cake for lunch, ok not just cake but its definitely involved. You live a good life @bennuk",0
RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0,0
The folks at @apple are awesome! So glad I a #mactard,0
"RT @PhillipRowntree: Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!",1
@_courtneytaylor @apple did you get a 4S?,0
#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs,-1
It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive,0
It's not Google vs Apple. It is Apple & Google vs the old way - GigaOm http://t.co/LJlc6YzS #google,0
@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month.,0
I hate tron theme #Google #ICS,-1
@apple expanded the app store to more than 20 new countries in the december quarter,0
Tips to make #Google always #crawl your #website http://t.co/SVYSckH7,0
#twitter and fb# off,0
Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in,0
"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",1
How to tweet... like a #celeb ;) http://t.co/cQfsjDwB #twitter,0
#Android #Google Download: Android 4.0 Ice Cream Sandwich SDK System Dump http://t.co/VyyAsBM6 #DhilipSiva,0
#Twitter should have Emoticons,0
@loveguru_b i miss my #twitter boo,1
RT @webseoanalytics: The most important KPIs in #Google #Analytics: http://t.co/uUzhIMGv #marketing #webmaster,0
"Yu cant answer , But yu can b on #Fb Nd #Twitter",0
pinto el sueo #Twitter #OFF,0
"Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally",0
Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft,0
@apple cu,-1
37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE,0
"http://t.co/J3p3KYHf
#Apple #Google #Microsoft #Blackberry #Nokia #HTC #Samsung #Motorola #WindowsPhone7 #iPhone #Android #Droid #Tablets",0
The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,-1
"Now I that i know god exists, realisation dawns on me that, he hates me
#Microsoft #ICPC",0
"#Android: This Is the #Samsung Galaxy Nexus, #Google's New Official Android Phone(via @Gizmodo) - The... http://t.co/wS4GS9uk",0
It Is Indeed #Apple & #Google vs #TheOldWay!,0
#Microsoft #Cloud Microsoft launches Virtual Academy in Kenya: Microsoft East and Southern Africa launched ... http://t.co/GllUQiTJ #TCN,0
. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!,-1
Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.,1
Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge,1
Gud morning #twitter,0
DAMN!!! #Galaxy #Nexus #Google #Android http://t.co/DL3cNtEU time for me to upgrade my Nexus S xD,0
Ice Cream Sandwich is out!   http://t.co/YyceZpDy #android #ios #ics #google,0
Windows Phone Tango and Apollo to have new screen resolutions? http://t.co/KJwugoM3 #WP7 #Microsoft,0
"Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!",0
Ha! Even #twitter is telling me we're meant to be!,0
wait... i don't really care what people are doing in their daily lives #twitter,0
Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates,0
Who the hell uses #twitter on a tv man. #panasonic #epicfail.,-1
@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining,0
Instead of updating your #Twitter why don't you update your life!,0
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 29,0
#Android #Google Android 4.0 Ice Cream Sandwich Has Hardware Acceleration http://t.co/ijWr1mUJ #DhilipSiva,0
"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0",0
Follow your interests #twitter,0
Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.,-1
Check this video out -- Steve Ballmer: We were lucky not to buy Yahoo! ALALUYA http://t.co/V9rmRAUh #microsoft #yahoo #SteveBallmer,0
I HATE #TWITTER,-1
@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?,0
#Microsoft #Cloud Getting Started with Microsoft's Windows Azure Cloud: The Lay of ...: Good tools integrat... http://t.co/2luPCfho #TCN,0
#Google #Android #IceCreamSandwich features - http://t.co/qXFdDrt4. #ICS,0
POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball,0
Where is #Twitter,0
http://t.co/hrkWT2VA #Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project,0
"RT @whymicrosoft: Googles Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?",0
The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://t.co/HlGnvlRw,0
"yes, i am live tweeting my @apple tech support call. Isn't this fun?",0
Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google,0
 #Job #IT #Projekt #Management #Microsoft  | Projekt fr Freelancer: Programm Manager (m/w) in Berlin  http://t.co/MO4jtpTL,0
On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork,0
"How the community saw #SteveJobs - 12 Most #Community ""iCelebrates"" Steve Jobs - http://t.co/jJRwIvmc @Apple",0
GoodNight #Twitter:),0
#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename Concero http://t.co/TSYXWdKh  #Cloud,0
"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialismshttp://t.co/EQGBHNq6/via @ruhanirabin",0
Good or Bad results for @Apple ? Depends on who you ask apparently http://t.co/yDH8ffxE,0
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps",0
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 9,0
Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!,0
I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs,0
iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space,1
"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter",0
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/Jrc4qstJ,0
#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/GinBVlSK,0
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B,0
"Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer",-1
@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets,0
1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,-1
"I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99, they release an 8GB one for $99???",0
#Microsoft #Cloud Infosys kicks off its cloud drive with Microsoft partnership: Infosys has accelerated its... http://t.co/utU4mwjK #TCN,0
RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mv ...,1
#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network,0
RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...,-1
#Microsoft excludes tablets from its holiday advertising #push: Fresh details of Microsofts http://t.co/SXFPd9Xj,0
"Ballmer: 70% Of The Time, #Google & #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD",0
gooodnight #twitter,0
"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.",1
I wishh #twitter would tell me who retweets my stuff.,0
Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple,-1
@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,0
Have anyone of you found a Twitter to Google+ tool? #Google #Twitter,0
Follow your interests. #twitter,0
"@siobhancoda is your anti virus isn't just a 90 day trial, could leave you exposed in the near future #free #microsoft #antivirus #software",0
"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph",-1
@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter,0
#Microsoft's Steve Ballmer attacks #Android phones: http://t.co/x2YmWESs,0
Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL,0
RT @robakk: Start your private cloud fast with the new HP VirtualSystem for Microsoft http://t.co/XEzz42Z2 #HP #Microsoft #HyperV #Syste ...,0
The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple,0
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,-1
"You can make photo albums in the Photos app with iOS 5, but can't password protect them? Um... @apple, fix that. Quickly.",-1
Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii,-1
"Ballmer mocks Android, promises a bunch of new Nokia Windows Phones next week [video] http://t.co/euPPhD1w #microsoft #windows",0
RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia,1
"My DM's Come in So Fucking Late, Damn #Twitter",-1
@sarahhjessica your seriously addicted 2 #twitter,0
@GForbz3 ma g wass good with you!! Didn't even kno you was on #twitter when was the last time you touched down in the city??,0
"Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed",-1
Awesome! #Microsoft  #holodeck bit.ly/qpGxle,1
#Microsoft dishing out free first-gen WP7 handsets at its stores http://t.co/cvfWMvmO,1
