content,label
Debra Oswald claims she is in witness protection after killing off Patrick in Offspring! https://t.co/PdWMWA34zn,0
$wag sinze Day uno  @ Swagger Town https://t.co/5RxksyadqT,1
That time I made friends with a Roo.  #Melbourne #tbt @ Philip Island https://t.co/YBUbePyucg,1
@apmd what why didnt I know this! Im awful at trivia. Will they have it on again?,-1
 sach_2488 asherjanes muziqueevents @ Nobu https://t.co/fdufAxLMuQ,1
@tim_cooke excellent iteration on bulb bravo ,1
@RitaPanahi wow tear her dignity to shreds,0
"@JammyMcDonald yep! I thought exactly the same thing!!!

But I am watching! Lol",1
"Beer, pizza and good friends. Not a bad way to spend a Thursday night #EngineersAustralia https://t.co/oB3be7jIjl",1
 Im so excited and proud to announce I am partnering with Australias leading health and beauty https://t.co/4w36EdhXDV,1
@mark_sabbatical close! asciidoc,0
"Wind 2.5 km/h SW. Barometer 1022.9 hPa, Rising slowly. Temperature 12.4 C. Rain today 0.3 mm. Humidity 79%",0
I enjoy burying my feet in wet sand  @ Mornington Beach https://t.co/nzGptTYKyS,1
Fuck. Yes. #cheeseboard #cheese #shiftychevre #inthegardenofedambaby https://t.co/mtEuY0F6nZ,-1
Speakout for Divestment!  http://t.co/KL2oj0fLVs,1
"@Lincoln81 Even outside the comedy gold, its just absurdly poignant and relevant, even now - and does it so effortlessly somehow..",1
Best mates @slthomthom and @georgiamaq doing some nice music xx @ The Old Bar https://t.co/iAYAFpHkpI,1
Back again  @ Top Paddock https://t.co/uzY2isvToM,1
"Saw this woman on the morning train, then felt the way she looked for the rest of the day. https://t.co/u7EYHYJrHo",0
Kjp je dh nk final exam ,-1
Grilled Salmon Bento @ Ajisen Ramen Highpoint https://t.co/ibxYGjkZPe,1
Learnt that Great White Sharks are basically the puppies of the sea at 'Friends for Sharks' - Melbourne Aquarium http://t.co/w0D9ZQ7En1,1
@HumanHeadline @SimonOMelb but not the original digs in La Trobe Street,0
Such a cool opening night! Thanks so much to the besties who came along xoxoxox! #keytokill https://t.co/c5208sCovE,-1
"Wind 0.0 km/h ---. Barometer 1023.1 hPa, Rising slowly. Temperature 12.2 C. Rain today 0.3 mm. Humidity 79%",0
"Love it here. Try the pate. (@ Harry &amp; Frankie in Melbourne, VIC) https://t.co/LoresffP0Q",1
Just wondering if anyone knows if Super One is in Australia? if so how he's settled in and progressing? Thank you,0
Great night at i9coworking for the fya_org Nexus Summit featuring some of Melbourne's most inspiring https://t.co/Fz0LII3aeO,0
I almost always look pissed in all my #taufantrip photos. But yeah I blame the cold! #jiynisukachiak https://t.co/NHVKilILDC,-1
THAT DONALD TRUMP THING HAHAHAHAHAH I AM DYING,0
@lance_crowder probably right naw naw naw naw,1
Everest was the most stressful movie Ive seen in forever but Im still complaining about how many stairs I had to climb to get to the cinema,0
Loved wearing your amazing hat tonight serenalindeman xx #maarvelousmillinery millineryaustralia @ https://t.co/fWbnAFsbf4,1
"Love a shiny Ganache 

#valrhona #chocolate @ Chocolate Chilli Mango https://t.co/lnaICritTi",0
"How do I make you stay
When it's easier to let you go?

#jarrydjames #coldday #moodyday @ https://t.co/If1vlWgXna",-1
"@tonyarnold Hell no I used to get them all the time at IBA. So close, silly not to. Make it large. Chocolate top _and_ bottom.",0
@shamusyoung Hes doing cartoons :-) http://t.co/YuNtztELi2,1
Uni gym trainer takes pic and says post it for training goals! Not bad at 45 and for 6 weeks :) flexxxxx http://t.co/Ur2nkk9bhi,1
@icohizon hahaha trying hard,1
"Wind 2.5 km/h SW. Barometer 1023.0 hPa, Rising slowly. Temperature 12.1 C. Rain today 0.3 mm. Humidity 79%",0
@Kakistos91 Incredibly well! We drove for 8+ hours and it hovered around 48 or 49 outside the whole time and the cabin stayed cool.,1
@Kakistos91 They must make a version for the Middle East with extra radiators or some shit cos surely it wouldnt be standard operating temps,0
@soldni thank god for that,1
Messages app on Mac just delivered me *every* message from the last 48 hours over again :) Useful feature in certain circumstances maybe,0
"@andrewconlan yep, fantastic stuff. On the Apple logo too",1
@DamianOS3 Jealous of them are you? ;),0
@chrismaddern Yep - it was on screen at the time and a chunk of messages just disappeared - *poof* they were gone :) Then slowly came back:),1
@sam_mcclure will be a superstar!,0
@pkafka @BenedictEvans correct. Good ads arent banners or pre-rolls.,0
Finally I moved in.. Exhausted today.. @ Parkville Gardens https://t.co/aIyPctgBqh,1
Makeupnet at 12 Puckle Street is the place to go for the new 35P by @morphebrushes And yes the https://t.co/8IszDKUayR,1
@jesssned link plz,-1
Back INSTOCK at Puckle St at last  official stockists  #anastasiabeverlyhills #Dipbrow #browwiz https://t.co/jEW2hFvuYv,1
@starkcoffee it was a great talk! Thank you for sharing it with us ,1
"Never enough hats. After a packed (and not done yet) week of millinery kneezups, The Millinery https://t.co/0AETwVZ2uO",0
First day of #yowconnected was great! I attended inspiring talks and met great people. Looking forward to tomorrow.,1
35T by @morphebrushes is also back instock at Puckle St and online  #morphebrushes #morphemakeup https://t.co/5s0iVaquF3,1
"@BenedictEvans advertisers did this to themselves. Should have taken the hint when browsers natively blocked pop-ups. Get better, not worse.",1
@FearTheDR if i can do it...so &amp; more so YOU,1
"First time I have eaten at a restaurant that wasnt Asian in as long as I can remember. And, surprisingly, it was  good",1
Stowy Set Bag now at Puckle St  online later tomortow super sturdy bags for your kit #makeupnet https://t.co/WMNNvyjFQY,1
"Wind 1.1 km/h W. Barometer 1022.9 hPa, Rising slowly. Temperature 12.1 C. Rain today 0.3 mm. Humidity 79%",0
so glad @AntonEnus says such as' for comparisons and not like @matthiadempseys lesson writ large,1
@skitterrusty are they even allowed to sell products past their use by dates?,-1
@webonix thankfully no,0
"@Kakistos91 Could be possible. Thats mostly for turbo charged vehicles that notoriously suffer under extreme heat, right? This one no turbo",1
"@BenedictEvans and screen real estate, and data cost, and time spent waiting",0
Another awesome audience for 'Fractured' tonight @melbournefringe. 3 shows left! Don't forget to book your tickets!,0
In an ideal world where supervisors are not solely concerned with undermining you https://t.co/PwMXlucPJ3,-1
@mortykombat what do trams make you freak out?,-1
Amuses me to see such infinite wisdom from the privileged few in academia. Must be simple to be so naive,-1
@GeorgeBludger it's the stuff of fantasy,1
So much gratitude to all the people who believe in me and @collectivehub every day. Our community https://t.co/01QUtCQWo6,0
Are you serious? Isn't she an anti-vaxer? #StopAVN https://t.co/nV9UJCSXYe,0
Wow. Underwear fetishism induced by bilaterally decreased cerebral blood flow in the temporo-occipital lobe. http://t.co/2E2R7LJUdS,0
@Kakistos91 Absolutely rekt. So if you tune it back up what do you need to be careful of in the summer months?,1
@GeorgeBludger Wow. That's a huge thing to do.,0
Who hasn't had a morning after the night prior? #lipsticknallegory @ https://t.co/7FlK8m088z,0
Strange screen to be greeted with when opening Apple News http://t.co/8asf3yaCfp,-1
@GeorgeBludger Probably worse now. I've just signed contract to work in U.S. Hopeless here &amp; not worth the struggle,-1
MITCH LOOK WHAT YOUVE DONE http://t.co/wAh27X86q8,0
@GeorgeBludger Post-docs still are I think. I'm nearly ten years out so scored a sweet gig as senior scientist in Jackson Hole,0
@skitterrusty if it is then I am 100% infected,-1
@GeorgeBludger neurodegeneration; AD &amp; MND are my current projects.,0
"Wind 2.5 km/h WSW. Barometer 1023.0 hPa, Rising slowly. Temperature 12.1 C. Rain today 0.3 mm. Humidity 79%",0
"@weezmgk hmmm red flags, ""my kids are vaxed so I'm not anti-vaccine"", ""do your research"" still worries me",0
Cant wait to lecture the next person who tells me theyve got an underwear fetish (pretty everyone in existence) that theyve got a DISEASE,0
dont worry mate I suppose you cant help it if youve got decreased cerebral blood flow in your temporo-occipital lobe. o.o,0
"@whereisdaz ha, that's cool.",1
@GeorgeBludger what's ridiculous is so much wasted talent because lack of $$$. Oz gov paid me &gt;$75k to do PhD &amp; now all my IP belong to US,-1
@GeorgeBludger I wonder if anyone's done that maths. Three of my personal friends with PhDs left research this year. 2 left the country,0
Basket of absolute goodness #daffodils &amp; poppies. #flowers #floral #floralart #floralarrangements https://t.co/BwvO0nhqyV,0
@AndyRoflz so do locals have equal/balanced nuts?,-1
@Kakistos91 Im thinking more on the lines of my MPS with its stage 2 and the coming summer,1
"@Ri_Science @robinince probably a bit too obscure, but Cerebus the Aardvark visited the Moon at one point. And Pluto.",0
@apmd did you win? God knows what Ill be doing next year haha,-1
"@apmd good effort, A",1
Wait what?! More G-Maq?! Spoiling ourselves. @ Reverence Hotel https://t.co/UQDnsJ46Ng,1
"Wind 1.1 km/h WSW. Barometer 1023.1 hPa, Rising slowly. Temperature 12.0 C. Rain today 0.3 mm. Humidity 80%",0
I got a new do for spring http://t.co/jqwHJo8zpJ,1
@AndyRoflz difference less severe in warm climes?,1
"I cant get over how Lito in Sense8 has a perfect face, almost like a video game",1
"#single #alone #melbourne #drink @ Yarra River, Melbourne https://t.co/GSStNQ5wZF",-1
"Wind 1.1 km/h WSW. Barometer 1023.3 hPa, Rising slowly. Temperature 11.7 C. Rain today 0.3 mm. Humidity 87%",0
Goodnight tulips @oneorigincoffee #oneorigin_specialtycoffee #oneoriginspecialtycoffee #latteartdr https://t.co/JWCVDDhj2B,0
Richardson Ball 2016  @ Quat Quatta https://t.co/TRUU8WJERf,0
How amazing is this liner????  @imnotclever_ used our #velourliquidlipstick shade #AnnaNicole - https://t.co/dPmkmX7dfK,1
Wanna meet dearly nieces. But we're (kind of) having distance problems  @ Highpoint Shopping Centre https://t.co/nkvbIbrgDD,-1
"Wind 1.1 km/h WSW. Barometer 1023.1 hPa, Rising slowly. Temperature 11.5 C. Rain today 0.3 mm. Humidity 89%",0
That moment when you realize your young sister is all grown up and left home to study abroad  dnn kimi mktb gedirdik... #hyat,1
"Wind 2.5 km/h WSW. Barometer 1023.1 hPa, Rising slowly. Temperature 11.3 C. Rain today 0.3 mm. Humidity 92%",0
Sky Party with arthurpennandthefunkyten #evelyn @ Evelyn Hotel https://t.co/ZongLDZSus,1
Amazing mashAllah https://t.co/rILGMO2Sas,1
"Wind 5.0 km/h WSW. Barometer 1023.1 hPa, Steady. Temperature 11.3 C. Rain today 0.3 mm. Humidity 93%",0
Why is there always money problem ?,-1
@LeviKarterCB if you love cats here's one of my new cat Benjamin http://t.co/SsIUnXaerE,1
W a5eeran I found our talent @DaraKayyali  https://t.co/VMNrIGROhw,1
"Wind 0.0 km/h ---. Barometer 1022.6 hPa, Falling slowly. Temperature 11.0 C. Rain today 0.3 mm. Humidity 96%",0
Jackies first drink that's not a gin drink at hats. We know a couple of boys that would be all about https://t.co/pgNXQA9rr5,0
"Wind 1.1 km/h WSW. Barometer 1022.8 hPa, Falling slowly. Temperature 11.1 C. Rain today 0.3 mm. Humidity 96%",0
"Wind 1.1 km/h W. Barometer 1022.6 hPa, Falling slowly. Temperature 10.8 C. Rain today 0.3 mm. Humidity 99%",0
@carltonmccoy passing out cadbury to all the tired passengers from our cancelled flight #hospitaity https://t.co/4qcLwENedK,-1
"Wind 0.0 km/h ---. Barometer 1022.7 hPa, Falling slowly. Temperature 10.5 C. Rain today 0.3 mm. Humidity 99%",0
"Wind 0.0 km/h ---. Barometer 1022.7 hPa, Falling slowly. Temperature 10.4 C. Rain today 0.3 mm. Humidity 99%",0
Fresh book! Early Release! Get updates and final version. 50% off!! https://t.co/kSEhFN3PA6,0
"Wind 0.0 km/h ---. Barometer 1022.8 hPa, Steady. Temperature 10.4 C. Rain today 0.3 mm. Humidity 99%",0
It's the  first day of the rest of my life.,1
"Wind 0.0 km/h ---. Barometer 1022.8 hPa, Rising slowly. Temperature 10.3 C. Rain today 0.3 mm. Humidity 99%",0
"Wind 0.0 km/h ---. Barometer 1023.1 hPa, Rising slowly. Temperature 10.3 C. Rain today 0.3 mm. Humidity 99%",0
"6:16am: sunrise
sunset will be at 6:13pm
today's forecast: partly cloudy, 16/7C
tomorrow: partly cloudy, 21/9C",0
"current weather in Melbourne: mostly cloudy, 9C
93% humidity, wind 8km/h, visibility 10km, pressure 1015mb steady",0
"Wind 0.0 km/h ---. Barometer 1023.4 hPa, Rising slowly. Temperature 10.4 C. Rain today 0.3 mm. Humidity 99%",0
Blr,0
#dramatic #sky over #melbourne #today #sun #rays #clouds #weather #misty #spring #cityscape https://t.co/SkdR0DhZuO,0
"More of Kristel Britcher's beautiful glass work.

 #inspiredbynature #crystallinecompositions https://t.co/h0ZoiqiLDf",1
"Spend time with your friends, our fritters, Dukkah eggs, smoothies, coffee and more. Just like https://t.co/KPup25z01P",1
"Wind 0.0 km/h ---. Barometer 1023.5 hPa, Rising slowly. Temperature 10.6 C. Rain today 0.3 mm. Humidity 99%",0
@hichaelmart also locally hosted image sponsorships will probably increase.,0
@hichaelmart if hosted on the same domain as rest of sites image assets I dont think iOS block lists would be able to get them. Maybe,0
@hichaelmart Ive been thinking about how hard itd be to make a proxy system that strips out everything and follows redirects to serve img,-1
Finally figured out who Nick from Fear the Walking Dead reminds me of - Brad Pitt in 12 Monkeys. #fuckthebozos,1
@yoga_213 is now doing a cool 213apparel range too. Look as good as you feel. @ Yoga 213 https://t.co/hMatvHwt4C,1
@hichaelmart thats probably my biggest fear. I like the web on my phone. Very few apps actually improve on mobile sites.,-1
Mobile reception in the @metrotrains tunnels! Been keeping that one under their hat!,0
Lets see if our chefs agree to try this  peel them onions . #fitzroycafe #smithstreet #pavlosduck https://t.co/NI0W6etGAV,1
@safimichael @phbarratt @Catherine_Zen @bradchilcott There is generous spirit here. I hope @TurnbullMalcolm &amp;@billshortenmp respond in kind,1
"Looking forward to hitting the Top End again. This time ... Groote! (@ Qantas Club in Melbourne Airport, Victoria) https://t.co/919Tc485gB",1
@Qantas just checking in that you got my DM?,0
Pau's passion and pride (don't even care about the output) while wearing his country's colours alone is reason to admire him.,0
Dead man's view... Yesterday's multi-trauma prac class... @ Acu https://t.co/T8zyEsWnhp,-1
